departamento_id,departamento_nombre,year,edad,sexo_id,poblacion
26007,Biedma,2022,0,F,651
26007,Biedma,2022,0,M,768
26007,Biedma,2022,1,F,689
26007,Biedma,2022,1,M,809
26007,Biedma,2022,2,F,719
26007,Biedma,2022,2,M,838
26007,Biedma,2022,3,F,766
26007,Biedma,2022,3,M,887
26007,Biedma,2022,4,F,820
26007,Biedma,2022,4,M,945
26007,Biedma,2022,5,F,876
26007,Biedma,2022,5,M,1004
26007,Biedma,2022,6,F,894
26007,Biedma,2022,6,M,1018
26007,Biedma,2022,7,F,969
26007,Biedma,2022,7,M,1096
26007,Biedma,2022,8,F,976
26007,Biedma,2022,8,M,1097
26007,Biedma,2022,9,F,1011
26007,Biedma,2022,9,M,1130
26007,Biedma,2022,10,F,1060
26007,Biedma,2022,10,M,1178
26007,Biedma,2022,11,F,1071
26007,Biedma,2022,11,M,1185
26007,Biedma,2022,12,F,1095
26007,Biedma,2022,12,M,1204
26007,Biedma,2022,13,F,1159
26007,Biedma,2022,13,M,1266
26007,Biedma,2022,14,F,1155
26007,Biedma,2022,14,M,1253
26007,Biedma,2022,15,F,1138
26007,Biedma,2022,15,M,1227
26007,Biedma,2022,16,F,1176
26007,Biedma,2022,16,M,1261
26007,Biedma,2022,17,F,1195
26007,Biedma,2022,17,M,1275
26007,Biedma,2022,18,F,1200
26007,Biedma,2022,18,M,1271
26007,Biedma,2022,19,F,1208
26007,Biedma,2022,19,M,1274
26007,Biedma,2022,20,F,1217
26007,Biedma,2022,20,M,1274
26007,Biedma,2022,21,F,1194
26007,Biedma,2022,21,M,1242
26007,Biedma,2022,22,F,1180
26007,Biedma,2022,22,M,1221
26007,Biedma,2022,23,F,1147
26007,Biedma,2022,23,M,1180
26007,Biedma,2022,24,F,1107
26007,Biedma,2022,24,M,1130
26007,Biedma,2022,25,F,1163
26007,Biedma,2022,25,M,1183
26007,Biedma,2022,26,F,1027
26007,Biedma,2022,26,M,1038
26007,Biedma,2022,27,F,1069
26007,Biedma,2022,27,M,1072
26007,Biedma,2022,28,F,1063
26007,Biedma,2022,28,M,1061
26007,Biedma,2022,29,F,1046
26007,Biedma,2022,29,M,1037
26007,Biedma,2022,30,F,1054
26007,Biedma,2022,30,M,1040
26007,Biedma,2022,31,F,1008
26007,Biedma,2022,31,M,987
26007,Biedma,2022,32,F,889
26007,Biedma,2022,32,M,866
26007,Biedma,2022,33,F,879
26007,Biedma,2022,33,M,851
26007,Biedma,2022,34,F,940
26007,Biedma,2022,34,M,904
26007,Biedma,2022,35,F,817
26007,Biedma,2022,35,M,782
26007,Biedma,2022,36,F,820
26007,Biedma,2022,36,M,779
26007,Biedma,2022,37,F,837
26007,Biedma,2022,37,M,791
26007,Biedma,2022,38,F,722
26007,Biedma,2022,38,M,679
26007,Biedma,2022,39,F,764
26007,Biedma,2022,39,M,713
26007,Biedma,2022,40,F,723
26007,Biedma,2022,40,M,670
26007,Biedma,2022,41,F,689
26007,Biedma,2022,41,M,635
26007,Biedma,2022,42,F,677
26007,Biedma,2022,42,M,620
26007,Biedma,2022,43,F,631
26007,Biedma,2022,43,M,574
26007,Biedma,2022,44,F,602
26007,Biedma,2022,44,M,544
26007,Biedma,2022,45,F,573
26007,Biedma,2022,45,M,515
26007,Biedma,2022,46,F,582
26007,Biedma,2022,46,M,520
26007,Biedma,2022,47,F,535
26007,Biedma,2022,47,M,476
26007,Biedma,2022,48,F,511
26007,Biedma,2022,48,M,450
26007,Biedma,2022,49,F,474
26007,Biedma,2022,49,M,416
26007,Biedma,2022,50,F,480
26007,Biedma,2022,50,M,419
26007,Biedma,2022,51,F,436
26007,Biedma,2022,51,M,377
26007,Biedma,2022,52,F,412
26007,Biedma,2022,52,M,355
26007,Biedma,2022,53,F,374
26007,Biedma,2022,53,M,320
26007,Biedma,2022,54,F,364
26007,Biedma,2022,54,M,310
26007,Biedma,2022,55,F,324
26007,Biedma,2022,55,M,274
26007,Biedma,2022,56,F,310
26007,Biedma,2022,56,M,261
26007,Biedma,2022,57,F,286
26007,Biedma,2022,57,M,239
26007,Biedma,2022,58,F,275
26007,Biedma,2022,58,M,227
26007,Biedma,2022,59,F,256
26007,Biedma,2022,59,M,210
26007,Biedma,2022,60,F,233
26007,Biedma,2022,60,M,191
26007,Biedma,2022,61,F,212
26007,Biedma,2022,61,M,171
26007,Biedma,2022,62,F,209
26007,Biedma,2022,62,M,168
26007,Biedma,2022,63,F,192
26007,Biedma,2022,63,M,153
26007,Biedma,2022,64,F,177
26007,Biedma,2022,64,M,141
26007,Biedma,2022,65,F,154
26007,Biedma,2022,65,M,122
26007,Biedma,2022,66,F,149
26007,Biedma,2022,66,M,117
26007,Biedma,2022,67,F,141
26007,Biedma,2022,67,M,110
26007,Biedma,2022,68,F,119
26007,Biedma,2022,68,M,93
26007,Biedma,2022,69,F,110
26007,Biedma,2022,69,M,85
26007,Biedma,2022,70,F,102
26007,Biedma,2022,70,M,79
26007,Biedma,2022,71,F,96
26007,Biedma,2022,71,M,73
26007,Biedma,2022,72,F,78
26007,Biedma,2022,72,M,58
26007,Biedma,2022,73,F,69
26007,Biedma,2022,73,M,52
26007,Biedma,2022,74,F,65
26007,Biedma,2022,74,M,49
26007,Biedma,2022,75,F,58
26007,Biedma,2022,75,M,43
26007,Biedma,2022,76,F,54
26007,Biedma,2022,76,M,39
26007,Biedma,2022,77,F,47
26007,Biedma,2022,77,M,33
26007,Biedma,2022,78,F,40
26007,Biedma,2022,78,M,28
26007,Biedma,2022,79,F,36
26007,Biedma,2022,79,M,26
26007,Biedma,2022,80,F,31
26007,Biedma,2022,80,M,23
26007,Biedma,2022,81,F,28
26007,Biedma,2022,81,M,19
26007,Biedma,2022,82,F,23
26007,Biedma,2022,82,M,16
26007,Biedma,2022,83,F,22
26007,Biedma,2022,83,M,15
26007,Biedma,2022,84,F,18
26007,Biedma,2022,84,M,12
26007,Biedma,2022,85,F,16
26007,Biedma,2022,85,M,10
26007,Biedma,2022,86,F,13
26007,Biedma,2022,86,M,9
26007,Biedma,2022,87,F,11
26007,Biedma,2022,87,M,8
26007,Biedma,2022,88,F,10
26007,Biedma,2022,88,M,6
26007,Biedma,2022,89,F,8
26007,Biedma,2022,89,M,4
26007,Biedma,2022,90,F,8
26007,Biedma,2022,90,M,4
26007,Biedma,2022,91,F,6
26007,Biedma,2022,91,M,3
26007,Biedma,2022,92,F,6
26007,Biedma,2022,92,M,2
26007,Biedma,2022,93,F,5
26007,Biedma,2022,93,M,2
26007,Biedma,2022,94,F,4
26007,Biedma,2022,94,M,2
26007,Biedma,2022,95,F,3
26007,Biedma,2022,95,M,1
26007,Biedma,2022,96,F,2
26007,Biedma,2022,96,M,1
26007,Biedma,2022,97,F,2
26007,Biedma,2022,97,M,1
26007,Biedma,2022,98,F,2
26007,Biedma,2022,98,M,0
26007,Biedma,2022,99,F,1
26007,Biedma,2022,99,M,0
26007,Biedma,2022,100,F,1
26007,Biedma,2022,100,M,0
26007,Biedma,2023,0,F,672
26007,Biedma,2023,0,M,796
26007,Biedma,2023,1,F,691
26007,Biedma,2023,1,M,813
26007,Biedma,2023,2,F,748
26007,Biedma,2023,2,M,875
26007,Biedma,2023,3,F,788
26007,Biedma,2023,3,M,915
26007,Biedma,2023,4,F,813
26007,Biedma,2023,4,M,940
26007,Biedma,2023,5,F,811
26007,Biedma,2023,5,M,931
26007,Biedma,2023,6,F,857
26007,Biedma,2023,6,M,978
26007,Biedma,2023,7,F,933
26007,Biedma,2023,7,M,1058
26007,Biedma,2023,8,F,964
26007,Biedma,2023,8,M,1088
26007,Biedma,2023,9,F,1027
26007,Biedma,2023,9,M,1152
26007,Biedma,2023,10,F,1029
26007,Biedma,2023,10,M,1147
26007,Biedma,2023,11,F,1045
26007,Biedma,2023,11,M,1157
26007,Biedma,2023,12,F,1104
26007,Biedma,2023,12,M,1215
26007,Biedma,2023,13,F,1150
26007,Biedma,2023,13,M,1259
26007,Biedma,2023,14,F,1145
26007,Biedma,2023,14,M,1245
26007,Biedma,2023,15,F,1083
26007,Biedma,2023,15,M,1171
26007,Biedma,2023,16,F,1134
26007,Biedma,2023,16,M,1220
26007,Biedma,2023,17,F,1175
26007,Biedma,2023,17,M,1256
26007,Biedma,2023,18,F,1216
26007,Biedma,2023,18,M,1291
26007,Biedma,2023,19,F,1210
26007,Biedma,2023,19,M,1278
26007,Biedma,2023,20,F,1176
26007,Biedma,2023,20,M,1235
26007,Biedma,2023,21,F,1205
26007,Biedma,2023,21,M,1257
26007,Biedma,2023,22,F,1171
26007,Biedma,2023,22,M,1214
26007,Biedma,2023,23,F,1119
26007,Biedma,2023,23,M,1154
26007,Biedma,2023,24,F,1109
26007,Biedma,2023,24,M,1136
26007,Biedma,2023,25,F,1138
26007,Biedma,2023,25,M,1158
26007,Biedma,2023,26,F,1093
26007,Biedma,2023,26,M,1106
26007,Biedma,2023,27,F,1024
26007,Biedma,2023,27,M,1031
26007,Biedma,2023,28,F,1117
26007,Biedma,2023,28,M,1117
26007,Biedma,2023,29,F,1049
26007,Biedma,2023,29,M,1042
26007,Biedma,2023,30,F,1003
26007,Biedma,2023,30,M,990
26007,Biedma,2023,31,F,963
26007,Biedma,2023,31,M,946
26007,Biedma,2023,32,F,951
26007,Biedma,2023,32,M,927
26007,Biedma,2023,33,F,921
26007,Biedma,2023,33,M,892
26007,Biedma,2023,34,F,936
26007,Biedma,2023,34,M,902
26007,Biedma,2023,35,F,852
26007,Biedma,2023,35,M,816
26007,Biedma,2023,36,F,861
26007,Biedma,2023,36,M,820
26007,Biedma,2023,37,F,827
26007,Biedma,2023,37,M,782
26007,Biedma,2023,38,F,775
26007,Biedma,2023,38,M,729
26007,Biedma,2023,39,F,778
26007,Biedma,2023,39,M,727
26007,Biedma,2023,40,F,709
26007,Biedma,2023,40,M,658
26007,Biedma,2023,41,F,721
26007,Biedma,2023,41,M,665
26007,Biedma,2023,42,F,675
26007,Biedma,2023,42,M,620
26007,Biedma,2023,43,F,668
26007,Biedma,2023,43,M,609
26007,Biedma,2023,44,F,649
26007,Biedma,2023,44,M,588
26007,Biedma,2023,45,F,594
26007,Biedma,2023,45,M,534
26007,Biedma,2023,46,F,557
26007,Biedma,2023,46,M,498
26007,Biedma,2023,47,F,543
26007,Biedma,2023,47,M,483
26007,Biedma,2023,48,F,516
26007,Biedma,2023,48,M,457
26007,Biedma,2023,49,F,512
26007,Biedma,2023,49,M,451
26007,Biedma,2023,50,F,484
26007,Biedma,2023,50,M,424
26007,Biedma,2023,51,F,469
26007,Biedma,2023,51,M,408
26007,Biedma,2023,52,F,419
26007,Biedma,2023,52,M,362
26007,Biedma,2023,53,F,399
26007,Biedma,2023,53,M,343
26007,Biedma,2023,54,F,401
26007,Biedma,2023,54,M,342
26007,Biedma,2023,55,F,355
26007,Biedma,2023,55,M,301
26007,Biedma,2023,56,F,327
26007,Biedma,2023,56,M,276
26007,Biedma,2023,57,F,313
26007,Biedma,2023,57,M,261
26007,Biedma,2023,58,F,283
26007,Biedma,2023,58,M,234
26007,Biedma,2023,59,F,288
26007,Biedma,2023,59,M,237
26007,Biedma,2023,60,F,244
26007,Biedma,2023,60,M,201
26007,Biedma,2023,61,F,237
26007,Biedma,2023,61,M,194
26007,Biedma,2023,62,F,216
26007,Biedma,2023,62,M,175
26007,Biedma,2023,63,F,211
26007,Biedma,2023,63,M,170
26007,Biedma,2023,64,F,174
26007,Biedma,2023,64,M,139
26007,Biedma,2023,65,F,172
26007,Biedma,2023,65,M,136
26007,Biedma,2023,66,F,149
26007,Biedma,2023,66,M,118
26007,Biedma,2023,67,F,145
26007,Biedma,2023,67,M,113
26007,Biedma,2023,68,F,131
26007,Biedma,2023,68,M,102
26007,Biedma,2023,69,F,129
26007,Biedma,2023,69,M,100
26007,Biedma,2023,70,F,106
26007,Biedma,2023,70,M,82
26007,Biedma,2023,71,F,97
26007,Biedma,2023,71,M,73
26007,Biedma,2023,72,F,85
26007,Biedma,2023,72,M,63
26007,Biedma,2023,73,F,83
26007,Biedma,2023,73,M,61
26007,Biedma,2023,74,F,70
26007,Biedma,2023,74,M,53
26007,Biedma,2023,75,F,59
26007,Biedma,2023,75,M,44
26007,Biedma,2023,76,F,56
26007,Biedma,2023,76,M,40
26007,Biedma,2023,77,F,49
26007,Biedma,2023,77,M,35
26007,Biedma,2023,78,F,43
26007,Biedma,2023,78,M,31
26007,Biedma,2023,79,F,40
26007,Biedma,2023,79,M,28
26007,Biedma,2023,80,F,35
26007,Biedma,2023,80,M,25
26007,Biedma,2023,81,F,30
26007,Biedma,2023,81,M,21
26007,Biedma,2023,82,F,26
26007,Biedma,2023,82,M,18
26007,Biedma,2023,83,F,23
26007,Biedma,2023,83,M,16
26007,Biedma,2023,84,F,21
26007,Biedma,2023,84,M,14
26007,Biedma,2023,85,F,18
26007,Biedma,2023,85,M,12
26007,Biedma,2023,86,F,15
26007,Biedma,2023,86,M,10
26007,Biedma,2023,87,F,12
26007,Biedma,2023,87,M,8
26007,Biedma,2023,88,F,11
26007,Biedma,2023,88,M,6
26007,Biedma,2023,89,F,8
26007,Biedma,2023,89,M,5
26007,Biedma,2023,90,F,8
26007,Biedma,2023,90,M,4
26007,Biedma,2023,91,F,7
26007,Biedma,2023,91,M,4
26007,Biedma,2023,92,F,6
26007,Biedma,2023,92,M,3
26007,Biedma,2023,93,F,5
26007,Biedma,2023,93,M,2
26007,Biedma,2023,94,F,4
26007,Biedma,2023,94,M,2
26007,Biedma,2023,95,F,4
26007,Biedma,2023,95,M,1
26007,Biedma,2023,96,F,3
26007,Biedma,2023,96,M,1
26007,Biedma,2023,97,F,2
26007,Biedma,2023,97,M,1
26007,Biedma,2023,98,F,2
26007,Biedma,2023,98,M,0
26007,Biedma,2023,99,F,2
26007,Biedma,2023,99,M,0
26007,Biedma,2023,100,F,1
26007,Biedma,2023,100,M,0
26007,Biedma,2024,0,F,613
26007,Biedma,2024,0,M,726
26007,Biedma,2024,1,F,688
26007,Biedma,2024,1,M,812
26007,Biedma,2024,2,F,767
26007,Biedma,2024,2,M,899
26007,Biedma,2024,3,F,768
26007,Biedma,2024,3,M,895
26007,Biedma,2024,4,F,764
26007,Biedma,2024,4,M,884
26007,Biedma,2024,5,F,799
26007,Biedma,2024,5,M,921
26007,Biedma,2024,6,F,867
26007,Biedma,2024,6,M,992
26007,Biedma,2024,7,F,928
26007,Biedma,2024,7,M,1054
26007,Biedma,2024,8,F,934
26007,Biedma,2024,8,M,1055
26007,Biedma,2024,9,F,1010
26007,Biedma,2024,9,M,1134
26007,Biedma,2024,10,F,1006
26007,Biedma,2024,10,M,1124
26007,Biedma,2024,11,F,1001
26007,Biedma,2024,11,M,1111
26007,Biedma,2024,12,F,1093
26007,Biedma,2024,12,M,1207
26007,Biedma,2024,13,F,1116
26007,Biedma,2024,13,M,1224
26007,Biedma,2024,14,F,1170
26007,Biedma,2024,14,M,1276
26007,Biedma,2024,15,F,1125
26007,Biedma,2024,15,M,1220
26007,Biedma,2024,16,F,1195
26007,Biedma,2024,16,M,1287
26007,Biedma,2024,17,F,1140
26007,Biedma,2024,17,M,1221
26007,Biedma,2024,18,F,1153
26007,Biedma,2024,18,M,1227
26007,Biedma,2024,19,F,1175
26007,Biedma,2024,19,M,1243
26007,Biedma,2024,20,F,1204
26007,Biedma,2024,20,M,1266
26007,Biedma,2024,21,F,1184
26007,Biedma,2024,21,M,1237
26007,Biedma,2024,22,F,1213
26007,Biedma,2024,22,M,1260
26007,Biedma,2024,23,F,1170
26007,Biedma,2024,23,M,1208
26007,Biedma,2024,24,F,1151
26007,Biedma,2024,24,M,1180
26007,Biedma,2024,25,F,1116
26007,Biedma,2024,25,M,1137
26007,Biedma,2024,26,F,1129
26007,Biedma,2024,26,M,1145
26007,Biedma,2024,27,F,1070
26007,Biedma,2024,27,M,1079
26007,Biedma,2024,28,F,1059
26007,Biedma,2024,28,M,1059
26007,Biedma,2024,29,F,1026
26007,Biedma,2024,29,M,1021
26007,Biedma,2024,30,F,988
26007,Biedma,2024,30,M,977
26007,Biedma,2024,31,F,974
26007,Biedma,2024,31,M,957
26007,Biedma,2024,32,F,946
26007,Biedma,2024,32,M,924
26007,Biedma,2024,33,F,990
26007,Biedma,2024,33,M,961
26007,Biedma,2024,34,F,909
26007,Biedma,2024,34,M,877
26007,Biedma,2024,35,F,853
26007,Biedma,2024,35,M,817
26007,Biedma,2024,36,F,835
26007,Biedma,2024,36,M,796
26007,Biedma,2024,37,F,865
26007,Biedma,2024,37,M,820
26007,Biedma,2024,38,F,757
26007,Biedma,2024,38,M,712
26007,Biedma,2024,39,F,795
26007,Biedma,2024,39,M,744
26007,Biedma,2024,40,F,726
26007,Biedma,2024,40,M,675
26007,Biedma,2024,41,F,745
26007,Biedma,2024,41,M,688
26007,Biedma,2024,42,F,693
26007,Biedma,2024,42,M,637
26007,Biedma,2024,43,F,630
26007,Biedma,2024,43,M,575
26007,Biedma,2024,44,F,664
26007,Biedma,2024,44,M,602
26007,Biedma,2024,45,F,669
26007,Biedma,2024,45,M,603
26007,Biedma,2024,46,F,581
26007,Biedma,2024,46,M,520
26007,Biedma,2024,47,F,577
26007,Biedma,2024,47,M,515
26007,Biedma,2024,48,F,545
26007,Biedma,2024,48,M,483
26007,Biedma,2024,49,F,516
26007,Biedma,2024,49,M,453
26007,Biedma,2024,50,F,499
26007,Biedma,2024,50,M,437
26007,Biedma,2024,51,F,481
26007,Biedma,2024,51,M,419
26007,Biedma,2024,52,F,440
26007,Biedma,2024,52,M,380
26007,Biedma,2024,53,F,438
26007,Biedma,2024,53,M,376
26007,Biedma,2024,54,F,389
26007,Biedma,2024,54,M,332
26007,Biedma,2024,55,F,354
26007,Biedma,2024,55,M,300
26007,Biedma,2024,56,F,365
26007,Biedma,2024,56,M,307
26007,Biedma,2024,57,F,323
26007,Biedma,2024,57,M,270
26007,Biedma,2024,58,F,297
26007,Biedma,2024,58,M,246
26007,Biedma,2024,59,F,299
26007,Biedma,2024,59,M,247
26007,Biedma,2024,60,F,265
26007,Biedma,2024,60,M,218
26007,Biedma,2024,61,F,255
26007,Biedma,2024,61,M,208
26007,Biedma,2024,62,F,235
26007,Biedma,2024,62,M,190
26007,Biedma,2024,63,F,227
26007,Biedma,2024,63,M,183
26007,Biedma,2024,64,F,196
26007,Biedma,2024,64,M,157
26007,Biedma,2024,65,F,176
26007,Biedma,2024,65,M,139
26007,Biedma,2024,66,F,171
26007,Biedma,2024,66,M,136
26007,Biedma,2024,67,F,153
26007,Biedma,2024,67,M,121
26007,Biedma,2024,68,F,137
26007,Biedma,2024,68,M,107
26007,Biedma,2024,69,F,124
26007,Biedma,2024,69,M,96
26007,Biedma,2024,70,F,118
26007,Biedma,2024,70,M,90
26007,Biedma,2024,71,F,107
26007,Biedma,2024,71,M,81
26007,Biedma,2024,72,F,95
26007,Biedma,2024,72,M,73
26007,Biedma,2024,73,F,88
26007,Biedma,2024,73,M,65
26007,Biedma,2024,74,F,80
26007,Biedma,2024,74,M,59
26007,Biedma,2024,75,F,70
26007,Biedma,2024,75,M,52
26007,Biedma,2024,76,F,61
26007,Biedma,2024,76,M,44
26007,Biedma,2024,77,F,55
26007,Biedma,2024,77,M,40
26007,Biedma,2024,78,F,48
26007,Biedma,2024,78,M,34
26007,Biedma,2024,79,F,44
26007,Biedma,2024,79,M,31
26007,Biedma,2024,80,F,37
26007,Biedma,2024,80,M,27
26007,Biedma,2024,81,F,33
26007,Biedma,2024,81,M,24
26007,Biedma,2024,82,F,29
26007,Biedma,2024,82,M,20
26007,Biedma,2024,83,F,26
26007,Biedma,2024,83,M,17
26007,Biedma,2024,84,F,21
26007,Biedma,2024,84,M,15
26007,Biedma,2024,85,F,21
26007,Biedma,2024,85,M,14
26007,Biedma,2024,86,F,17
26007,Biedma,2024,86,M,11
26007,Biedma,2024,87,F,14
26007,Biedma,2024,87,M,9
26007,Biedma,2024,88,F,13
26007,Biedma,2024,88,M,7
26007,Biedma,2024,89,F,10
26007,Biedma,2024,89,M,6
26007,Biedma,2024,90,F,8
26007,Biedma,2024,90,M,5
26007,Biedma,2024,91,F,7
26007,Biedma,2024,91,M,4
26007,Biedma,2024,92,F,7
26007,Biedma,2024,92,M,3
26007,Biedma,2024,93,F,6
26007,Biedma,2024,93,M,2
26007,Biedma,2024,94,F,5
26007,Biedma,2024,94,M,2
26007,Biedma,2024,95,F,4
26007,Biedma,2024,95,M,1
26007,Biedma,2024,96,F,3
26007,Biedma,2024,96,M,1
26007,Biedma,2024,97,F,3
26007,Biedma,2024,97,M,1
26007,Biedma,2024,98,F,2
26007,Biedma,2024,98,M,1
26007,Biedma,2024,99,F,2
26007,Biedma,2024,99,M,0
26007,Biedma,2024,100,F,2
26007,Biedma,2024,100,M,0
26007,Biedma,2025,0,F,625
26007,Biedma,2025,0,M,742
26007,Biedma,2025,1,F,667
26007,Biedma,2025,1,M,787
26007,Biedma,2025,2,F,707
26007,Biedma,2025,2,M,830
26007,Biedma,2025,3,F,748
26007,Biedma,2025,3,M,872
26007,Biedma,2025,4,F,755
26007,Biedma,2025,4,M,875
26007,Biedma,2025,5,F,830
26007,Biedma,2025,5,M,957
26007,Biedma,2025,6,F,817
26007,Biedma,2025,6,M,937
26007,Biedma,2025,7,F,893
26007,Biedma,2025,7,M,1017
26007,Biedma,2025,8,F,916
26007,Biedma,2025,8,M,1036
26007,Biedma,2025,9,F,992
26007,Biedma,2025,9,M,1117
26007,Biedma,2025,10,F,1005
26007,Biedma,2025,10,M,1125
26007,Biedma,2025,11,F,1016
26007,Biedma,2025,11,M,1128
26007,Biedma,2025,12,F,1115
26007,Biedma,2025,12,M,1233
26007,Biedma,2025,13,F,1054
26007,Biedma,2025,13,M,1157
26007,Biedma,2025,14,F,1084
26007,Biedma,2025,14,M,1183
26007,Biedma,2025,15,F,1110
26007,Biedma,2025,15,M,1205
26007,Biedma,2025,16,F,1196
26007,Biedma,2025,16,M,1289
26007,Biedma,2025,17,F,1116
26007,Biedma,2025,17,M,1196
26007,Biedma,2025,18,F,1189
26007,Biedma,2025,18,M,1266
26007,Biedma,2025,19,F,1137
26007,Biedma,2025,19,M,1203
26007,Biedma,2025,20,F,1211
26007,Biedma,2025,20,M,1275
26007,Biedma,2025,21,F,1123
26007,Biedma,2025,21,M,1175
26007,Biedma,2025,22,F,1167
26007,Biedma,2025,22,M,1213
26007,Biedma,2025,23,F,1123
26007,Biedma,2025,23,M,1160
26007,Biedma,2025,24,F,1080
26007,Biedma,2025,24,M,1110
26007,Biedma,2025,25,F,1167
26007,Biedma,2025,25,M,1191
26007,Biedma,2025,26,F,1102
26007,Biedma,2025,26,M,1117
26007,Biedma,2025,27,F,1047
26007,Biedma,2025,27,M,1057
26007,Biedma,2025,28,F,1150
26007,Biedma,2025,28,M,1153
26007,Biedma,2025,29,F,1070
26007,Biedma,2025,29,M,1066
26007,Biedma,2025,30,F,1080
26007,Biedma,2025,30,M,1069
26007,Biedma,2025,31,F,1039
26007,Biedma,2025,31,M,1022
26007,Biedma,2025,32,F,945
26007,Biedma,2025,32,M,925
26007,Biedma,2025,33,F,1006
26007,Biedma,2025,33,M,978
26007,Biedma,2025,34,F,884
26007,Biedma,2025,34,M,854
26007,Biedma,2025,35,F,908
26007,Biedma,2025,35,M,871
26007,Biedma,2025,36,F,859
26007,Biedma,2025,36,M,821
26007,Biedma,2025,37,F,876
26007,Biedma,2025,37,M,830
26007,Biedma,2025,38,F,855
26007,Biedma,2025,38,M,805
26007,Biedma,2025,39,F,804
26007,Biedma,2025,39,M,754
26007,Biedma,2025,40,F,791
26007,Biedma,2025,40,M,737
26007,Biedma,2025,41,F,766
26007,Biedma,2025,41,M,709
26007,Biedma,2025,42,F,729
26007,Biedma,2025,42,M,671
26007,Biedma,2025,43,F,703
26007,Biedma,2025,43,M,643
26007,Biedma,2025,44,F,681
26007,Biedma,2025,44,M,619
26007,Biedma,2025,45,F,618
26007,Biedma,2025,45,M,557
26007,Biedma,2025,46,F,636
26007,Biedma,2025,46,M,570
26007,Biedma,2025,47,F,597
26007,Biedma,2025,47,M,532
26007,Biedma,2025,48,F,551
26007,Biedma,2025,48,M,488
26007,Biedma,2025,49,F,531
26007,Biedma,2025,49,M,468
26007,Biedma,2025,50,F,508
26007,Biedma,2025,50,M,444
26007,Biedma,2025,51,F,487
26007,Biedma,2025,51,M,424
26007,Biedma,2025,52,F,470
26007,Biedma,2025,52,M,405
26007,Biedma,2025,53,F,430
26007,Biedma,2025,53,M,368
26007,Biedma,2025,54,F,387
26007,Biedma,2025,54,M,330
26007,Biedma,2025,55,F,387
26007,Biedma,2025,55,M,327
26007,Biedma,2025,56,F,361
26007,Biedma,2025,56,M,303
26007,Biedma,2025,57,F,355
26007,Biedma,2025,57,M,297
26007,Biedma,2025,58,F,328
26007,Biedma,2025,58,M,272
26007,Biedma,2025,59,F,298
26007,Biedma,2025,59,M,246
26007,Biedma,2025,60,F,279
26007,Biedma,2025,60,M,230
26007,Biedma,2025,61,F,253
26007,Biedma,2025,61,M,206
26007,Biedma,2025,62,F,246
26007,Biedma,2025,62,M,199
26007,Biedma,2025,63,F,236
26007,Biedma,2025,63,M,189
26007,Biedma,2025,64,F,207
26007,Biedma,2025,64,M,165
26007,Biedma,2025,65,F,192
26007,Biedma,2025,65,M,152
26007,Biedma,2025,66,F,176
26007,Biedma,2025,66,M,138
26007,Biedma,2025,67,F,154
26007,Biedma,2025,67,M,121
26007,Biedma,2025,68,F,154
26007,Biedma,2025,68,M,120
26007,Biedma,2025,69,F,139
26007,Biedma,2025,69,M,106
26007,Biedma,2025,70,F,126
26007,Biedma,2025,70,M,96
26007,Biedma,2025,71,F,114
26007,Biedma,2025,71,M,87
26007,Biedma,2025,72,F,100
26007,Biedma,2025,72,M,77
26007,Biedma,2025,73,F,93
26007,Biedma,2025,73,M,70
26007,Biedma,2025,74,F,81
26007,Biedma,2025,74,M,60
26007,Biedma,2025,75,F,73
26007,Biedma,2025,75,M,54
26007,Biedma,2025,76,F,69
26007,Biedma,2025,76,M,51
26007,Biedma,2025,77,F,60
26007,Biedma,2025,77,M,44
26007,Biedma,2025,78,F,54
26007,Biedma,2025,78,M,38
26007,Biedma,2025,79,F,47
26007,Biedma,2025,79,M,33
26007,Biedma,2025,80,F,39
26007,Biedma,2025,80,M,28
26007,Biedma,2025,81,F,36
26007,Biedma,2025,81,M,26
26007,Biedma,2025,82,F,30
26007,Biedma,2025,82,M,21
26007,Biedma,2025,83,F,28
26007,Biedma,2025,83,M,19
26007,Biedma,2025,84,F,24
26007,Biedma,2025,84,M,17
26007,Biedma,2025,85,F,21
26007,Biedma,2025,85,M,14
26007,Biedma,2025,86,F,19
26007,Biedma,2025,86,M,13
26007,Biedma,2025,87,F,16
26007,Biedma,2025,87,M,10
26007,Biedma,2025,88,F,14
26007,Biedma,2025,88,M,9
26007,Biedma,2025,89,F,11
26007,Biedma,2025,89,M,7
26007,Biedma,2025,90,F,10
26007,Biedma,2025,90,M,5
26007,Biedma,2025,91,F,8
26007,Biedma,2025,91,M,5
26007,Biedma,2025,92,F,7
26007,Biedma,2025,92,M,4
26007,Biedma,2025,93,F,6
26007,Biedma,2025,93,M,3
26007,Biedma,2025,94,F,6
26007,Biedma,2025,94,M,2
26007,Biedma,2025,95,F,4
26007,Biedma,2025,95,M,2
26007,Biedma,2025,96,F,4
26007,Biedma,2025,96,M,1
26007,Biedma,2025,97,F,3
26007,Biedma,2025,97,M,1
26007,Biedma,2025,98,F,2
26007,Biedma,2025,98,M,1
26007,Biedma,2025,99,F,2
26007,Biedma,2025,99,M,0
26007,Biedma,2025,100,F,2
26007,Biedma,2025,100,M,0
26007,Biedma,2026,0,F,601
26007,Biedma,2026,0,M,715
