year,departamento_id,departamento_nombre,cue,cue_anexo,nivel_id,subnivel_id,subnivel_nombre,grado_id,grado_orden,año_grado,edad_normativa,sector_id,matricula,secciones_grado,fuente_id,estado_dato,establecimiento_nombre,localidad,ambito,vigente_en_2024,es_secundaria_etp_2024,longitud,latitud
2011,26007,Biedma,2600024,260002400,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,110,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,JOSÉ MANUEL ESTRADA,PUERTO MADRYN,Urbano,1,0,-65.0452531,-42.7745464
2011,26007,Biedma,2600024,260002400,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,113,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,JOSÉ MANUEL ESTRADA,PUERTO MADRYN,Urbano,1,0,-65.0452531,-42.7745464
2011,26007,Biedma,2600024,260002400,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,108,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,JOSÉ MANUEL ESTRADA,PUERTO MADRYN,Urbano,1,0,-65.0452531,-42.7745464
2011,26007,Biedma,2600024,260002400,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,105,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,JOSÉ MANUEL ESTRADA,PUERTO MADRYN,Urbano,1,0,-65.0452531,-42.7745464
2011,26007,Biedma,2600024,260002400,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,111,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,JOSÉ MANUEL ESTRADA,PUERTO MADRYN,Urbano,1,0,-65.0452531,-42.7745464
2011,26007,Biedma,2600024,260002400,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,84,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,JOSÉ MANUEL ESTRADA,PUERTO MADRYN,Urbano,1,0,-65.0452531,-42.7745464
2011,26007,Biedma,2600059,260005900,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,97,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CELINA BALÁN DE PADILLA,PUERTO MADRYN,Urbano,1,0,-65.0679952,-42.7850903
2011,26007,Biedma,2600059,260005900,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,63,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CELINA BALÁN DE PADILLA,PUERTO MADRYN,Urbano,1,0,-65.0679952,-42.7850903
2011,26007,Biedma,2600059,260005900,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,85,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CELINA BALÁN DE PADILLA,PUERTO MADRYN,Urbano,1,0,-65.0679952,-42.7850903
2011,26007,Biedma,2600059,260005900,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,86,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CELINA BALÁN DE PADILLA,PUERTO MADRYN,Urbano,1,0,-65.0679952,-42.7850903
2011,26007,Biedma,2600059,260005900,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,106,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CELINA BALÁN DE PADILLA,PUERTO MADRYN,Urbano,1,0,-65.0679952,-42.7850903
2011,26007,Biedma,2600059,260005900,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,83,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CELINA BALÁN DE PADILLA,PUERTO MADRYN,Urbano,1,0,-65.0679952,-42.7850903
2011,26007,Biedma,2600060,260006000,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,51,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CONSTITUYENTES PROV. DEL 57,PUERTO MADRYN,Urbano,1,0,-65.0389854,-42.7880498
2011,26007,Biedma,2600060,260006000,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,57,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CONSTITUYENTES PROV. DEL 57,PUERTO MADRYN,Urbano,1,0,-65.0389854,-42.7880498
2011,26007,Biedma,2600060,260006000,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,46,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CONSTITUYENTES PROV. DEL 57,PUERTO MADRYN,Urbano,1,0,-65.0389854,-42.7880498
2011,26007,Biedma,2600060,260006000,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,49,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CONSTITUYENTES PROV. DEL 57,PUERTO MADRYN,Urbano,1,0,-65.0389854,-42.7880498
2011,26007,Biedma,2600060,260006000,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,58,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CONSTITUYENTES PROV. DEL 57,PUERTO MADRYN,Urbano,1,0,-65.0389854,-42.7880498
2011,26007,Biedma,2600060,260006000,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,60,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CONSTITUYENTES PROV. DEL 57,PUERTO MADRYN,Urbano,1,0,-65.0389854,-42.7880498
2011,26007,Biedma,2600061,260006100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_1,1,1er Año/Grado,12,EST,140,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,HERMANA MARÍA SARA CARBAJAL,PUERTO MADRYN,Urbano,1,0,-65.0375997,-42.7632241
2011,26007,Biedma,2600061,260006100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_2,2,2do Año/Grado,13,EST,314,11,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,HERMANA MARÍA SARA CARBAJAL,PUERTO MADRYN,Urbano,1,0,-65.0375997,-42.7632241
2011,26007,Biedma,2600061,260006100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_3,3,3er Año/Grado,14,EST,251,8,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,HERMANA MARÍA SARA CARBAJAL,PUERTO MADRYN,Urbano,1,0,-65.0375997,-42.7632241
2011,26007,Biedma,2600061,260006100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_4,4,4to Año/Grado,15,EST,157,6,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,HERMANA MARÍA SARA CARBAJAL,PUERTO MADRYN,Urbano,1,0,-65.0375997,-42.7632241
2011,26007,Biedma,2600070,260007000,INI,INI,Inicial,INI_3,1,Sala de 3 años,3,PRI,23,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PISA PISUELA COLOR DE CIRUELA,PUERTO MADRYN,Urbano,0,0,,
2011,26007,Biedma,2600070,260007000,INI,INI,Inicial,INI_4,2,Sala de 4 años,4,PRI,10,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PISA PISUELA COLOR DE CIRUELA,PUERTO MADRYN,Urbano,0,0,,
2011,26007,Biedma,2600071,260007100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_1,1,1er Año/Grado,12,EST,138,6,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,LEANDRO N. ALEM,PUERTO MADRYN,Urbano,1,0,-65.0424551,-42.7735892
2011,26007,Biedma,2600071,260007100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_2,2,2do Año/Grado,13,EST,289,10,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,LEANDRO N. ALEM,PUERTO MADRYN,Urbano,1,0,-65.0424551,-42.7735892
2011,26007,Biedma,2600071,260007100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_3,3,3er Año/Grado,14,EST,214,8,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,LEANDRO N. ALEM,PUERTO MADRYN,Urbano,1,0,-65.0424551,-42.7735892
2011,26007,Biedma,2600071,260007100,SEC,SEC_COMUN,Secundario común,SEC_COMUN_4,4,4to Año/Grado,15,EST,125,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,LEANDRO N. ALEM,PUERTO MADRYN,Urbano,1,0,-65.0424551,-42.7735892
2011,26007,Biedma,2600193,260019300,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,62,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TOMÁS ESPORA,PUERTO MADRYN,Urbano,1,0,-65.0385934,-42.7590294
2011,26007,Biedma,2600193,260019300,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,82,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TOMÁS ESPORA,PUERTO MADRYN,Urbano,1,0,-65.0385934,-42.7590294
2011,26007,Biedma,2600193,260019300,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,81,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TOMÁS ESPORA,PUERTO MADRYN,Urbano,1,0,-65.0385934,-42.7590294
2011,26007,Biedma,2600193,260019300,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,71,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TOMÁS ESPORA,PUERTO MADRYN,Urbano,1,0,-65.0385934,-42.7590294
2011,26007,Biedma,2600193,260019300,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,88,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TOMÁS ESPORA,PUERTO MADRYN,Urbano,1,0,-65.0385934,-42.7590294
2011,26007,Biedma,2600193,260019300,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,58,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TOMÁS ESPORA,PUERTO MADRYN,Urbano,1,0,-65.0385934,-42.7590294
2011,26007,Biedma,2600194,260019400,SEC,SEC_COMUN,Secundario común,SEC_COMUN_1,1,1er Año/Grado,12,EST,232,8,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,AVIADORES DE MALVINAS,PUERTO MADRYN,Urbano,1,0,-65.0408368,-42.7599016
2011,26007,Biedma,2600194,260019400,SEC,SEC_COMUN,Secundario común,SEC_COMUN_2,2,2do Año/Grado,13,EST,197,7,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,AVIADORES DE MALVINAS,PUERTO MADRYN,Urbano,1,0,-65.0408368,-42.7599016
2011,26007,Biedma,2600194,260019400,SEC,SEC_COMUN,Secundario común,SEC_COMUN_3,3,3er Año/Grado,14,EST,146,6,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,AVIADORES DE MALVINAS,PUERTO MADRYN,Urbano,1,0,-65.0408368,-42.7599016
2011,26007,Biedma,2600194,260019400,SEC,SEC_COMUN,Secundario común,SEC_COMUN_4,4,4to Año/Grado,15,EST,104,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,AVIADORES DE MALVINAS,PUERTO MADRYN,Urbano,1,0,-65.0408368,-42.7599016
2011,26007,Biedma,2600201,260020100,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,28,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TERRITORIO NACIONAL DE LA TIERRA DEL FUEGO E ISLAS DEL ATLÁNTICO SUD,PUERTO MADRYN,Urbano,1,0,-65.0456975,-42.7645182
2011,26007,Biedma,2600201,260020100,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,25,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TERRITORIO NACIONAL DE LA TIERRA DEL FUEGO E ISLAS DEL ATLÁNTICO SUD,PUERTO MADRYN,Urbano,1,0,-65.0456975,-42.7645182
2011,26007,Biedma,2600201,260020100,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,24,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TERRITORIO NACIONAL DE LA TIERRA DEL FUEGO E ISLAS DEL ATLÁNTICO SUD,PUERTO MADRYN,Urbano,1,0,-65.0456975,-42.7645182
2011,26007,Biedma,2600201,260020100,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,35,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TERRITORIO NACIONAL DE LA TIERRA DEL FUEGO E ISLAS DEL ATLÁNTICO SUD,PUERTO MADRYN,Urbano,1,0,-65.0456975,-42.7645182
2011,26007,Biedma,2600201,260020100,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,34,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TERRITORIO NACIONAL DE LA TIERRA DEL FUEGO E ISLAS DEL ATLÁNTICO SUD,PUERTO MADRYN,Urbano,1,0,-65.0456975,-42.7645182
2011,26007,Biedma,2600201,260020100,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,36,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,TERRITORIO NACIONAL DE LA TIERRA DEL FUEGO E ISLAS DEL ATLÁNTICO SUD,PUERTO MADRYN,Urbano,1,0,-65.0456975,-42.7645182
2011,26007,Biedma,2600202,260020200,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,133,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MAESTROS PATAGÓNICOS,PUERTO MADRYN,Urbano,1,0,-65.0537926,-42.784231
2011,26007,Biedma,2600202,260020200,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,128,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MAESTROS PATAGÓNICOS,PUERTO MADRYN,Urbano,1,0,-65.0537926,-42.784231
2011,26007,Biedma,2600202,260020200,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,116,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MAESTROS PATAGÓNICOS,PUERTO MADRYN,Urbano,1,0,-65.0537926,-42.784231
2011,26007,Biedma,2600202,260020200,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,111,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MAESTROS PATAGÓNICOS,PUERTO MADRYN,Urbano,1,0,-65.0537926,-42.784231
2011,26007,Biedma,2600202,260020200,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,137,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MAESTROS PATAGÓNICOS,PUERTO MADRYN,Urbano,1,0,-65.0537926,-42.784231
2011,26007,Biedma,2600202,260020200,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,128,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MAESTROS PATAGÓNICOS,PUERTO MADRYN,Urbano,1,0,-65.0537926,-42.784231
2011,26007,Biedma,2600205,260020500,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,82,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCA AUSTRAL,PUERTO MADRYN,Urbano,1,0,-65.0486876,-42.7670488
2011,26007,Biedma,2600205,260020500,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,89,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCA AUSTRAL,PUERTO MADRYN,Urbano,1,0,-65.0486876,-42.7670488
2011,26007,Biedma,2600205,260020500,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,78,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCA AUSTRAL,PUERTO MADRYN,Urbano,1,0,-65.0486876,-42.7670488
2011,26007,Biedma,2600205,260020500,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,78,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCA AUSTRAL,PUERTO MADRYN,Urbano,1,0,-65.0486876,-42.7670488
2011,26007,Biedma,2600205,260020500,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,75,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCA AUSTRAL,PUERTO MADRYN,Urbano,1,0,-65.0486876,-42.7670488
2011,26007,Biedma,2600205,260020500,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,89,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCA AUSTRAL,PUERTO MADRYN,Urbano,1,0,-65.0486876,-42.7670488
2011,26007,Biedma,2600267,260026700,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,110,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MANUEL BELGRANO,PUERTO MADRYN,Urbano,1,0,-65.0347118,-42.7697415
2011,26007,Biedma,2600267,260026700,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,136,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MANUEL BELGRANO,PUERTO MADRYN,Urbano,1,0,-65.0347118,-42.7697415
2011,26007,Biedma,2600267,260026700,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,120,5,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MANUEL BELGRANO,PUERTO MADRYN,Urbano,1,0,-65.0347118,-42.7697415
2011,26007,Biedma,2600267,260026700,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,88,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MANUEL BELGRANO,PUERTO MADRYN,Urbano,1,0,-65.0347118,-42.7697415
2011,26007,Biedma,2600267,260026700,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,106,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MANUEL BELGRANO,PUERTO MADRYN,Urbano,1,0,-65.0347118,-42.7697415
2011,26007,Biedma,2600267,260026700,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,109,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,MANUEL BELGRANO,PUERTO MADRYN,Urbano,1,0,-65.0347118,-42.7697415
2011,26007,Biedma,2600268,260026800,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,36,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CACIQUE VALENTIN SAYHUEQUE,PUERTO MADRYN,Urbano,1,0,-65.0454639,-42.7642981
2011,26007,Biedma,2600268,260026800,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,28,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CACIQUE VALENTIN SAYHUEQUE,PUERTO MADRYN,Urbano,1,0,-65.0454639,-42.7642981
2011,26007,Biedma,2600268,260026800,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,39,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CACIQUE VALENTIN SAYHUEQUE,PUERTO MADRYN,Urbano,1,0,-65.0454639,-42.7642981
2011,26007,Biedma,2600268,260026800,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,39,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CACIQUE VALENTIN SAYHUEQUE,PUERTO MADRYN,Urbano,1,0,-65.0454639,-42.7642981
2011,26007,Biedma,2600268,260026800,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,47,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CACIQUE VALENTIN SAYHUEQUE,PUERTO MADRYN,Urbano,1,0,-65.0454639,-42.7642981
2011,26007,Biedma,2600268,260026800,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,46,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,CACIQUE VALENTIN SAYHUEQUE,PUERTO MADRYN,Urbano,1,0,-65.0454639,-42.7642981
2011,26007,Biedma,2600269,260026900,INI,INI,Inicial,INI_3,1,Sala de 3 años,3,PRI,15,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,INI,INI,Inicial,INI_4,2,Sala de 4 años,4,PRI,18,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,INI,INI,Inicial,INI_5,3,Sala de 5 años,5,PRI,21,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,PRI,25,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,PRI,23,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,PRI,26,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,PRI,24,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,PRI,25,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600269,260026900,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,PRI,24,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ESCUELA MUTUALISTA A.M.S.E.,PUERTO MADRYN,Urbano,1,0,-65.0399795,-42.7643049
2011,26007,Biedma,2600270,260027000,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,108,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PENÍNSULA VALDES,PUERTO MADRYN,Urbano,1,0,-65.0430716,-42.7675621
2011,26007,Biedma,2600270,260027000,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,75,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PENÍNSULA VALDES,PUERTO MADRYN,Urbano,1,0,-65.0430716,-42.7675621
2011,26007,Biedma,2600270,260027000,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,88,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PENÍNSULA VALDES,PUERTO MADRYN,Urbano,1,0,-65.0430716,-42.7675621
2011,26007,Biedma,2600270,260027000,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,81,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PENÍNSULA VALDES,PUERTO MADRYN,Urbano,1,0,-65.0430716,-42.7675621
2011,26007,Biedma,2600270,260027000,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,113,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PENÍNSULA VALDES,PUERTO MADRYN,Urbano,1,0,-65.0430716,-42.7675621
2011,26007,Biedma,2600270,260027000,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,85,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,PENÍNSULA VALDES,PUERTO MADRYN,Urbano,1,0,-65.0430716,-42.7675621
2011,26007,Biedma,2600271,260027100,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,77,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ARMADA ARGENTINA,PUERTO MADRYN,Urbano,1,0,-65.0537211,-42.7766847
2011,26007,Biedma,2600271,260027100,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,72,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ARMADA ARGENTINA,PUERTO MADRYN,Urbano,1,0,-65.0537211,-42.7766847
2011,26007,Biedma,2600271,260027100,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,94,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ARMADA ARGENTINA,PUERTO MADRYN,Urbano,1,0,-65.0537211,-42.7766847
2011,26007,Biedma,2600271,260027100,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,71,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ARMADA ARGENTINA,PUERTO MADRYN,Urbano,1,0,-65.0537211,-42.7766847
2011,26007,Biedma,2600271,260027100,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,55,2,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ARMADA ARGENTINA,PUERTO MADRYN,Urbano,1,0,-65.0537211,-42.7766847
2011,26007,Biedma,2600271,260027100,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,83,3,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,ARMADA ARGENTINA,PUERTO MADRYN,Urbano,1,0,-65.0537211,-42.7766847
2011,26007,Biedma,2600326,260032600,PRI,PRI,Primario,PRI_1,1,1er Año/Grado,6,EST,147,6,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCISCO PASCASIO MORENO,PUERTO MADRYN,Urbano,1,0,-65.0495931,-42.7541261
2011,26007,Biedma,2600326,260032600,PRI,PRI,Primario,PRI_2,2,2do Año/Grado,7,EST,108,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCISCO PASCASIO MORENO,PUERTO MADRYN,Urbano,1,0,-65.0495931,-42.7541261
2011,26007,Biedma,2600326,260032600,PRI,PRI,Primario,PRI_3,3,3er Año/Grado,8,EST,115,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCISCO PASCASIO MORENO,PUERTO MADRYN,Urbano,1,0,-65.0495931,-42.7541261
2011,26007,Biedma,2600326,260032600,PRI,PRI,Primario,PRI_4,4,4to Año/Grado,9,EST,109,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCISCO PASCASIO MORENO,PUERTO MADRYN,Urbano,1,0,-65.0495931,-42.7541261
2011,26007,Biedma,2600326,260032600,PRI,PRI,Primario,PRI_5,5,5to Año/Grado,10,EST,113,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCISCO PASCASIO MORENO,PUERTO MADRYN,Urbano,1,0,-65.0495931,-42.7541261
2011,26007,Biedma,2600326,260032600,PRI,PRI,Primario,PRI_6,6,6to Año/Grado,11,EST,105,4,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,FRANCISCO PASCASIO MORENO,PUERTO MADRYN,Urbano,1,0,-65.0495931,-42.7541261
2011,26007,Biedma,2600333,260033300,INI,INI,Inicial,INI_3,1,Sala de 3 años,3,EST,4,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,COMODORO LUÍS PY,PUERTO PIRAMIDE,Rural Aglomerado,1,0,-64.2828539,-42.5718755
2011,26007,Biedma,2600333,260033300,INI,INI,Inicial,INI_4,2,Sala de 4 años,4,EST,8,1,RA_CHUBUT_SECCIONES_2011_2024,OBSERVADO,COMODORO LUÍS PY,PUERTO PIRAMIDE,Rural Aglomerado,1,0,-64.2828539,-42.5718755
